feature1,feature2,label
4.444002342374927,5.538540090363418,5
-4.965660823327024,-3.3290508989598915,4
6.034892553427093,5.436779261814045,5
-5.179805568111071,-5.397892056997571,0
-6.174888449579072,3.1303976217622798,3
-2.0016268589608393,-1.8699783986691234,0
0.9185802501141349,-6.194051474702572,1
-2.9537952944018366,-2.146864269350438,0
4.654180330144426,5.897255394389092,5
-4.020768668888371,5.890326149470269,3
6.4119091363947796,7.272372536591006,5
-2.7138379347937103,-1.9459263257243273,4
-5.204435737631955,-2.190625164758314,0
6.764687132692084,-0.29128282945532646,2
2.7425459351859667,-4.924351275787391,1
-5.398381855026515,6.424768776115839,3
-4.7580862455107304,-3.263878496910675,0
3.51565906192004,-4.013284096793961,1
-1.8630187479382605,-1.2423676989213464,0
4.203100561102492,-0.8734261414503963,2
-4.871632853500065,-3.3926176995734636,0
-2.9208052633846906,-0.5887495914296986,4
-3.264893985663617,-0.938997203884436,4
-5.707243230215426,5.890758165869898,3
5.441863580041904,-1.2803775282541268,2
-3.856570790677663,-4.075842255604309,0
4.92697236885361,-1.2643214616414489,2
4.333767918472914,-5.762250495361554,1
7.6484582947172575,-1.2095648666715655,2
-5.772811983041839,4.511872867633815,3
-4.299033404057852,7.331528846822399,3
7.058793053923189,0.11568865892574975,2
2.774261271287593,-5.211102278430502,1
6.634851500921272,4.951487741199567,5
-3.5777619114991763,-0.18121475134887366,4
6.612250943576275,-1.565022765445057,2
1.395190394273714,-5.2592745824223215,1
-4.140448650230205,-5.392870146560602,0
-1.948250949413383,-0.15338614522064165,4
-7.988595305685532,5.364885101347658,3
5.034249696909307,-0.916845714512831,2
7.653522289949242,5.1736835163428285,5
2.625058055765522,-4.859847354843834,1
5.930272802982994,7.3126752959215855,5
7.3410256310356266,-1.8981939343050538,2
-5.39412532701122,7.536098339147094,3
-4.6566291496657986,8.079919980323066,3
-2.044321181620284,-0.6170370386388228,4
2.3655242503754472,-2.0127701613799167,2
4.177017320952787,-5.877127731772746,1
4.961635166297964,5.666387961069649,5
-3.1478470429414043,-3.4163283352795264,0
2.405370074826897,-5.730630842450469,1
2.7719512828052535,-3.957401449015978,1
-5.180192217382759,-1.9432060883063904,0
-3.9974207212812947,-0.47003242608829976,4
4.40046798225729,6.921930484160169,5
2.2294687210075756,-5.276733596846061,1
3.170449912091544,5.509519256625058,5
-5.088400293944316,7.544871559377073,3
5.0586861504622425,5.374543339306235,5
1.7507846749607314,-4.834922638656871,1
-3.203833078069564,-0.010997897097305143,4
3.833419155736178,6.906721538560596,5
-4.333790104504752,-3.0456786685051136,0
-5.176823287902741,-4.018136756883451,0
5.925866167430588,6.00538087578268,5
6.74313658336038,-1.368571706146411,2
-2.895054036711307,-1.1801210952196628,4
6.756722092080914,-1.8529635070531798,2
-5.731947525136579,6.2078357553035755,3
5.970973344217481,-2.670911084213999,2
6.107401874450023,-0.7404279610407623,2
-4.826814898882101,4.931528332508338,3
1.0987848539941176,-7.118466771432458,1
5.808183725812744,0.6834169395627949,2
-5.992025341478474,5.181294240138065,3
3.51680167598819,-4.63261787753894,1
4.545699821845745,6.586229202497728,5
