feature1,feature2,label
6.049500034739971,9.149718541736343,2
-10.32275193441346,1.3477259638553725,1
6.015025055430252,4.092798378321215,0
4.3162519929441485,8.741532441767163,2
-9.958729191715532,1.2550285851154106,1
4.295177947329014,3.8259440362252626,0
6.076293515043961,11.335142333479368,2
6.391192704475824,10.394964912841282,2
-8.509742791043584,-0.021713270255119932,1
3.8370287472461975,1.6733966741847812,0
4.148603761049792,8.208992787766705,2
2.775717724192756,-3.628702816647239,3
3.147010505776447,3.710198595403763,0
5.616604902938559,11.216278543086492,2
7.108273972539201,2.9048650588440283,0
2.902099623677782,8.640345566880011,2
3.854297786236696,-4.463550243396422,3
4.776088085524202,8.153044928711905,2
6.524133272039701,9.16914502759103,2
-10.73263441346791,1.40955030317304,1
6.139817967823825,3.344308149559419,0
3.2565720362143056,-4.888380497313994,3
4.8363540797533835,2.272626335662344,0
3.817884663139699,9.923231617336024,2
8.102660554938641,2.498934763055998,0
-8.78346837093832,2.1986482646452687,1
5.35883807511923,4.909400263876652,0
-8.70792682998862,0.8181327350599408,1
-9.092379365925906,0.2612831265482065,1
4.857582620385129,9.925894089965055,2
4.426468675022581,8.938275325893455,2
5.099366311451825,8.663443928355678,2
-9.7479948288292,1.0741821238581002,1
-10.985466278663969,3.214254225828511,1
4.646790441639956,10.323221406964342,2
4.6753809540061315,2.981501486324822,0
5.11291336440805,9.017053129565038,2
3.109763614854405,-4.318106402453601,3
3.642231847148803,-2.6326226319561314,3
5.097248272762273,8.462612711961802,2
-10.961088993809886,0.5590414542585476,1
1.3676604224540128,-1.523038456956753,3
5.431156754571048,2.1640129093359852,0
5.905074065240342,3.989634215774714,0
-9.39249260544152,-0.1519982679182692,1
-10.262578138438439,2.178672802721184,1
3.479434462681301,-4.666298624947227,3
3.0167574843211735,-3.9089544471645903,3
4.882567652863001,9.156219404289414,2
5.042657815231561,7.765527063891968,2
5.743643026898694,10.617008566000662,2
5.385418560330582,9.371603336069109,2
-10.032772461402683,0.6783220605389324,1
1.8587800294345993,-3.6625496737518812,3
6.197437759644245,7.586786604209873,2
4.793216027622829,10.765995829836884,2
-10.590721267686583,1.916014968175788,1
4.2482571886091245,-4.410189576936462,3
4.520524429718622,3.904352240049161,0
6.6210457124287165,3.0401900084819697,0
2.9537752655181944,-4.354469230640804,3
5.48197410491344,4.058567042996897,0
3.532666356182101,-5.894403885875841,3
4.3135701800364235,11.075867843043095,2
6.556315535154365,1.83698955988619,0
5.192464637156561,3.636621076892135,0
5.075624789517165,3.3153086717818048,0
5.561092762760263,8.964842144766365,2
5.4778392912101515,2.529235547404504,0
6.473003242271939,10.050415067340808,2
-9.080105455766619,2.380684547637846,1
6.481622269266921,3.833771878337711,0
-10.582595457968447,1.8609281437843685,1
4.691760028594828,9.348825428099193,2
5.20150807018636,2.5727182736866627,0
4.953414609275198,3.68361108717177,0
-10.768763696208097,1.3168008852187543,1
4.728731974924072,9.840130442373942,2
2.4501812415510535,-4.883159266751266,3
6.245706204887251,9.553470028988942,2
5.5855343618882065,2.250430324580291,0
-9.382608004951033,1.5403657390993213,1
5.254678812936864,8.897944044663332,2
6.112901051091212,1.7276728340452223,0
-8.696869975927473,-0.16712882099817095,1
2.895706597250066,-4.206405392131134,3
-7.407069090558367,2.7589855594938912,1
2.1273315066652247,-5.124983729156331,3
3.9591071641191027,-4.750966645772799,3
-9.57699185551734,1.8219333343030821,1
4.021527599396613,10.204685991887901,2
3.444873660108452,-3.402076458262221,3
4.89952971349547,9.69983500864476,2
4.97440355574456,2.781759624217609,0
4.885856033806519,2.036935328312303,0
5.967665860839788,9.235841961609175,2
2.3045916600548852,-4.349854694814821,3
4.876653867235634,8.15044245894285,2
4.229255891626212,10.008681879929744,2
-9.254761536864866,0.27761798685524175,1
4.0206597947899265,1.154158857165405,0
3.3031381495262226,-5.295863871647669,3
-8.959913762096466,1.4410263688111404,1
-10.017075530747952,1.5498503383230369,1
4.142986372931419,-4.905282395090224,3
-9.226359312118502,1.657436346506476,1
-9.002367665859728,2.1319945006102627,1
5.06531911309211,2.7252405382188982,0
6.825347916308811,2.8321348592975686,0
5.200779378751799,10.250844943919812,2
2.390483937470668,-5.131834285861121,3
-9.314373875713596,0.5200297063336243,1
-10.57651292718479,1.073149960980537,1
-10.639333916469969,1.207150175360996,1
4.137063288740184,9.836507868808201,2
-9.677982874926666,0.2440379086507085,1
4.511151639307929,-2.900609202389576,3
-11.117115175418176,2.17146567748115,1
-11.095956559754303,1.1654721997085673,1
1.79756962580548,-3.6012702466336117,3
4.009495235565851,8.819272016186574,2
2.9135190862418923,-4.601972897258792,3
5.0323741318987985,1.7346731432756535,0
5.1186883685952385,3.1164080812659316,0
5.545139667551998,8.581196004190051,2
-8.572338543477516,0.0519106298455585,1
4.983562950348784,9.996164329031684,2
-10.048334543341776,1.5278345878407253,1
3.4652486226514636,1.274739163340756,0
-10.375660705184709,0.06345320853053216,1
-9.877208385235061,0.8542874337630434,1
-8.586223841088408,2.023744573087148,1
3.63154349479694,-4.707815801846755,3
-10.938369315171462,1.0793729859771761,1
5.63842906253476,1.4700605725914335,0
4.659290291668933,-4.513203178379173,3
3.4682360285087244,-5.8623670119562545,3
3.2535980607593795,-4.770300633131131,3
3.63978463700511,-2.3026871661866988,3
5.361522737430154,1.4228894011959947,0
-9.53232725598658,0.323421033074593,1
5.11204094131048,9.421044328374865,2
4.744780652874106,-3.4571799296863617,3
4.28424730558987,-3.44411644280587,3
3.713233961048116,-5.555210397939053,3
3.126836774170492,9.96154968513941,2
-8.500873090762477,2.427517006964821,1
1.7853403091426838,-3.8686670675137416,3
-12.000546363817648,1.7002919018346236,1
5.696759599880572,3.410355543107868,0
5.022900215544746,8.835909377432095,2
6.306683865330613,9.966429458540661,2
-10.913994639473453,0.4556476515595935,1
2.9619385551493864,-3.709006561422586,3
1.9991985536788308,-4.793536871443998,3
-8.982072497630336,1.5187585598715163,1
2.5717699080391903,-4.243706101820059,3
-9.161221084061518,0.646936865808563,1
-9.17349938691046,0.30933120268544445,1
-10.706292669922012,1.50275646120329,1
5.140399376201363,2.6661467552552764,0
6.425973544035166,10.011056925329717,2
-9.793049783169272,1.1896473037763917,1
7.0446686313862275,1.8363153437100368,0
4.867572130984731,-3.4619049674246645,3
3.200649448399663,-5.3010185081491015,3
4.887408757433857,8.813610405629767,2
6.965181391103878,1.6997677147508394,0
5.282001193232838,2.527491507149392,0
-9.218306576296502,2.3639399489645636,1
-9.845265116539226,0.43297819531556314,1
5.756157427918374,2.4571502648388095,0
-9.627637452967683,0.821292184617502,1
-9.715269286252896,1.5363802468949108,1
-9.90777082309363,1.6281643293768346,1
4.47698488256047,9.815593484972077,2
5.645517674288401,4.182233271012643,0
3.3107256340411566,-4.5282739150139975,3
6.742812016482043,1.6072003666996895,0
4.231822324596208,2.331539731515842,0
-10.776005033099391,0.7237718311693142,1
-8.369851937717558,1.754704352009961,1
4.336531075717158,-4.745354575269123,3
4.0295203643050845,9.38145239181028,2
-9.898710513022744,2.689574912813086,1
6.259502048305932,2.4980417399597545,0
4.954329052921816,1.6135721193807728,0
-8.59947295152202,0.09807849572330607,1
3.9801535704815065,9.427362466159282,2
-10.03493138312897,3.1682356719781417,1
-8.148094468672953,1.2671825327321582,1
2.072399944457948,-4.7325231949855535,3
4.184981795260647,3.3446732221100084,0
4.435605624448581,-4.739407415666725,3
-8.104105465281346,2.043775949233305,1
4.229892883137916,2.047610800307859,0
2.360301700349262,-3.120371264789198,3
5.756033345521708,2.867108735104137,0
6.481990349840026,8.366244944056735,2
5.980807730098745,3.126962179361693,0
3.9508818776288814,-5.303807145087173,3
5.558605396753414,9.46609358540771,2
5.49682570523783,8.49803248223197,2
3.934502523563955,10.952797226771958,2
6.20873198806152,9.446084786451836,2
5.727573775083698,3.113455868997835,0
5.021910452495575,9.094997584818248,2
-10.82470375501389,1.1850519537036142,1
5.798970871600462,9.144690156785032,2
-8.121032381214212,2.267812996302516,1
-9.320832416324393,1.3632799902336712,1
1.537321095700118,-3.10352302856186,3
4.30916904608994,-5.569922578736814,3
7.645961951917649,2.400373954884059,0
4.718865396622415,9.678163909283395,2
3.65220893737534,-5.622179998649893,3
7.200056817989258,7.73802853156737,2
3.9567066835477633,-4.872940080030638,3
-9.265555556308568,0.16056008724684512,1
4.531706258264089,1.9723639643033413,0
4.8563144250326395,9.36373367333884,2
3.9355692431404057,-3.686752562474399,3
2.2579309357066704,-3.5698897818825133,3
4.423347783811311,-2.4924799128247708,3
5.796232708551715,2.062337965002347,0
5.130042187184549,10.746695193465492,2
4.0869126548673345,4.674378700415653,0
5.735108671873393,4.357495989996412,0
5.7360774385611855,3.384436033162587,0
5.169799713074016,1.97070018650736,0
6.308047841248941,4.330688029267885,0
4.15480833919425,3.3408135280380007,0
4.131366532564799,9.570867883824478,2
4.379138117316097,2.715942413859242,0
4.210687488890085,-3.792477950748833,3
-8.101421699679827,1.353461644747928,1
-9.751752220703152,0.8923049810730721,1
